total_sleep_duration,light_sleep_stage,deep_sleep_stage,REM_sleep_stage,number_of_awakenings,sleep_score
0.4609375,0.33766233766233766,0.5,0.5,0.9,4.3
0.859375,0.8311688311688311,0.8529411764705882,0.5588235294117647,0.2,6.1
0.5625,0.5064935064935064,0.3235294117647059,0.6470588235294118,0.0,8.4
0.8203125,0.5844155844155843,0.8823529411764706,0.8823529411764706,0.2,5.4
0.390625,0.3896103896103896,0.20588235294117646,0.4117647058823529,0.9,2.7
0.703125,0.6363636363636364,0.7647058823529412,0.4705882352941177,0.30000000000000004,6.9
0.4921875,0.4675324675324675,0.3235294117647059,0.5,0.0,8.6
0.390625,0.2727272727272727,0.3823529411764706,0.5,0.1,7.4
0.640625,0.5454545454545454,0.4705882352941177,0.7352941176470589,0.0,8.8
0.765625,0.6883116883116883,0.7352941176470589,0.6176470588235294,0.5,5.4
0.4765625,0.4285714285714285,0.2647058823529412,0.5882352941176471,0.2,7.0
0.375,0.33766233766233766,0.23529411764705885,0.4411764705882353,0.4,5.3
0.59375,0.5714285714285714,0.29411764705882354,0.7058823529411765,0.0,8.4
0.59375,0.4675324675324675,0.6176470588235294,0.5882352941176471,0.6000000000000001,6.0
0.6953125,0.6623376623376623,0.4117647058823529,0.7352941176470589,0.0,8.2
0.7578125,0.5584415584415584,0.7352941176470589,0.8823529411764706,0.1,6.7
0.6015625,0.45454545454545453,0.6176470588235294,0.6470588235294118,0.0,8.8
0.8984375,0.6753246753246752,0.9411764705882354,0.9411764705882354,0.0,5.5
0.640625,0.5454545454545454,0.3823529411764706,0.8235294117647058,0.8,4.2
0.5546875,0.4415584415584415,0.5882352941176471,0.5294117647058824,0.0,9.1
0.359375,0.33766233766233766,0.20588235294117646,0.4117647058823529,0.0,7.0
0.5703125,0.5064935064935064,0.5294117647058824,0.5,0.6000000000000001,6.6
0.5546875,0.45454545454545453,0.5294117647058824,0.5882352941176471,0.30000000000000004,7.7
0.7578125,0.7272727272727272,0.35294117647058826,0.8823529411764706,0.1,6.5
0.6796875,0.5454545454545454,0.4705882352941177,0.8823529411764706,0.0,8.1
0.421875,0.33766233766233766,0.35294117647058826,0.5294117647058824,0.30000000000000004,6.6
0.6328125,0.5584415584415584,0.4411764705882353,0.7058823529411765,0.1,8.4
0.7109375,0.6233766233766234,0.7941176470588236,0.5294117647058824,0.1,7.9
0.8515625,0.7792207792207791,0.5588235294117647,0.8823529411764706,0.1,6.6
0.75,0.5974025974025974,0.8235294117647058,0.676470588235294,0.1,7.2
0.7265625,0.6623376623376623,0.5294117647058824,0.7352941176470589,0.2,7.5
0.6171875,0.5584415584415584,0.7058823529411765,0.4117647058823529,0.4,6.8
0.671875,0.6623376623376623,0.6470588235294118,0.4117647058823529,0.30000000000000004,7.2
0.8046875,0.5974025974025974,0.8235294117647058,0.8823529411764706,0.30000000000000004,5.2
0.3984375,0.3636363636363636,0.20588235294117646,0.5,0.30000000000000004,6.1
0.5546875,0.48051948051948046,0.4705882352941177,0.5588235294117647,0.30000000000000004,7.7
0.4921875,0.49350649350649345,0.23529411764705885,0.5294117647058824,0.2,7.3
0.671875,0.5454545454545454,0.4705882352941177,0.8235294117647058,0.5,6.0
0.8046875,0.6753246753246752,0.7058823529411765,0.8235294117647058,0.2,6.2
0.515625,0.40259740259740256,0.5,0.5588235294117647,0.1,8.5
0.234375,0.20779220779220775,0.11764705882352942,0.3235294117647059,0.30000000000000004,4.1
0.546875,0.4155844155844155,0.4705882352941177,0.676470588235294,0.0,8.6
0.75,0.5584415584415584,0.7058823529411765,0.8823529411764706,0.30000000000000004,5.8
0.6953125,0.6233766233766234,0.3823529411764706,0.8529411764705882,0.7000000000000001,4.2
0.6796875,0.5324675324675324,0.5588235294117647,0.8235294117647058,0.0,8.4
0.5625,0.4155844155844155,0.5588235294117647,0.676470588235294,0.2,7.8
0.40625,0.3636363636363636,0.23529411764705885,0.5294117647058824,0.0,7.7
0.6875,0.49350649350649345,0.7058823529411765,0.8235294117647058,0.30000000000000004,6.2
0.4765625,0.4675324675324675,0.4117647058823529,0.35294117647058826,0.2,7.3
0.953125,0.8311688311688311,0.911764705882353,0.8235294117647058,0.2,4.6
0.6953125,0.6493506493506492,0.3823529411764706,0.7941176470588236,0.0,7.9
0.515625,0.4155844155844155,0.5294117647058824,0.5,0.4,7.2
0.515625,0.49350649350649345,0.23529411764705885,0.5882352941176471,0.0,8.1
0.59375,0.5064935064935064,0.4411764705882353,0.7058823529411765,0.2,7.7
0.5703125,0.5064935064935064,0.35294117647058826,0.7058823529411765,0.2,7.3
0.78125,0.6493506493506492,0.8235294117647058,0.676470588235294,0.2,6.4
0.640625,0.5844155844155843,0.5882352941176471,0.5294117647058824,0.0,9.6
0.4921875,0.45454545454545453,0.23529411764705885,0.6176470588235294,0.30000000000000004,6.4
0.90625,0.87012987012987,0.5294117647058824,0.9411764705882354,0.30000000000000004,5.1
0.6171875,0.49350649350649345,0.4705882352941177,0.7941176470588236,0.1,8.0
0.7265625,0.6623376623376623,0.3823529411764706,0.8823529411764706,0.1,6.9
0.515625,0.4285714285714285,0.4411764705882353,0.5588235294117647,0.1,8.4
0.6640625,0.49350649350649345,0.6176470588235294,0.7941176470588236,0.6000000000000001,5.1
0.65625,0.5194805194805194,0.7352941176470589,0.5882352941176471,0.30000000000000004,7.1
0.3125,0.2597402597402597,0.35294117647058826,0.2647058823529412,0.2,5.7
0.921875,0.87012987012987,0.8235294117647058,0.7058823529411765,0.6000000000000001,3.3
0.8125,0.7142857142857142,0.5294117647058824,0.9411764705882354,0.1,6.8
0.546875,0.45454545454545453,0.3823529411764706,0.676470588235294,0.2,7.4
0.4375,0.4155844155844155,0.35294117647058826,0.3823529411764706,0.2,6.9
0.6640625,0.5844155844155843,0.5,0.7058823529411765,1.0,4.0
0.625,0.48051948051948046,0.5294117647058824,0.7647058823529412,0.1,8.2
0.6640625,0.6363636363636364,0.7352941176470589,0.35294117647058826,0.1,7.7
0.640625,0.5324675324675324,0.676470588235294,0.5588235294117647,0.0,9.0
0.6875,0.6103896103896103,0.3823529411764706,0.8529411764705882,0.0,7.9
0.8359375,0.8311688311688311,0.5,0.7941176470588236,0.1,7.0
0.6953125,0.6883116883116883,0.7058823529411765,0.3823529411764706,0.0,8.2
0.4453125,0.3506493506493506,0.4705882352941177,0.4705882352941177,0.0,8.5
0.8203125,0.6883116883116883,0.6470588235294118,0.911764705882353,0.8,2.9
0.8671875,0.6753246753246752,0.8529411764705882,0.911764705882353,0.8,2.1
1.0,0.8051948051948051,0.9705882352941176,0.9705882352941176,0.1,4.0
0.4375,0.33766233766233766,0.35294117647058826,0.5588235294117647,0.30000000000000004,6.6
0.6484375,0.5584415584415584,0.4117647058823529,0.7941176470588236,0.5,5.9
0.28125,0.28571428571428564,0.3235294117647059,0.14705882352941177,0.1,5.5
0.6953125,0.6623376623376623,0.6176470588235294,0.5,0.0,9.0
0.5234375,0.4675324675324675,0.29411764705882354,0.6470588235294118,0.0,8.1
0.90625,0.7792207792207791,0.8529411764705882,0.8529411764705882,0.0,5.9
0.4921875,0.3506493506493506,0.5,0.5882352941176471,0.30000000000000004,7.2
0.34375,0.24675324675324672,0.3823529411764706,0.3823529411764706,0.1,6.8
0.5390625,0.4155844155844155,0.4117647058823529,0.7058823529411765,0.2,7.2
0.296875,0.2727272727272727,0.35294117647058826,0.17647058823529413,0.1,5.8
0.7265625,0.6233766233766234,0.4705882352941177,0.8823529411764706,0.1,7.4
0.2890625,0.2727272727272727,0.2647058823529412,0.23529411764705885,0.0,6.1
0.6171875,0.5454545454545454,0.5588235294117647,0.5588235294117647,0.1,9.1
0.28125,0.22077922077922077,0.23529411764705885,0.3823529411764706,0.4,4.4
0.5625,0.4415584415584415,0.4705882352941177,0.676470588235294,0.4,6.6
0.8671875,0.7662337662337662,0.8823529411764706,0.676470588235294,0.0,6.6
0.6640625,0.6493506493506492,0.5882352941176471,0.5,0.0,9.3
0.4765625,0.4285714285714285,0.3823529411764706,0.4705882352941177,0.30000000000000004,7.0
0.6015625,0.5064935064935064,0.3823529411764706,0.7941176470588236,0.1,7.7
0.609375,0.5714285714285714,0.29411764705882354,0.7647058823529412,0.2,7.1
0.6796875,0.5844155844155843,0.3823529411764706,0.8823529411764706,0.2,6.8
0.3984375,0.40259740259740256,0.4411764705882353,0.17647058823529413,0.2,6.3
0.703125,0.6363636363636364,0.676470588235294,0.5294117647058824,0.0,8.8
0.1875,0.15584415584415584,0.23529411764705885,0.14705882352941177,0.7000000000000001,1.5
0.5078125,0.45454545454545453,0.2647058823529412,0.6470588235294118,0.0,7.9
0.53125,0.4675324675324675,0.5,0.5,0.0,9.3
0.7109375,0.6233766233766234,0.4117647058823529,0.8823529411764706,0.0,7.7
0.609375,0.4285714285714285,0.6470588235294118,0.7352941176470589,1.0,3.4
0.390625,0.3246753246753247,0.29411764705882354,0.5,0.0,7.6
0.453125,0.4415584415584415,0.20588235294117646,0.5294117647058824,0.5,5.4
0.640625,0.5584415584415584,0.5294117647058824,0.6470588235294118,0.0,9.3
0.59375,0.4675324675324675,0.4411764705882353,0.7647058823529412,0.0,8.4
0.515625,0.49350649350649345,0.4705882352941177,0.3823529411764706,0.30000000000000004,7.4
0.53125,0.4155844155844155,0.4705882352941177,0.6470588235294118,0.4,6.7
0.71875,0.5324675324675324,0.676470588235294,0.8235294117647058,0.30000000000000004,6.2
0.53125,0.40259740259740256,0.6176470588235294,0.5,0.0,8.8
0.59375,0.5194805194805194,0.4117647058823529,0.676470588235294,0.5,6.3
0.9453125,0.844155844155844,0.7647058823529412,0.9411764705882354,0.0,5.7
0.390625,0.3246753246753247,0.3823529411764706,0.35294117647058826,0.1,7.1
0.3203125,0.28571428571428564,0.2647058823529412,0.29411764705882354,0.1,6.1
0.734375,0.6363636363636364,0.4411764705882353,0.8823529411764706,0.0,7.7
0.5,0.4675324675324675,0.5294117647058824,0.35294117647058826,0.2,7.7
0.5625,0.48051948051948046,0.3235294117647059,0.7352941176470589,0.2,7.1
0.484375,0.45454545454545453,0.2647058823529412,0.5588235294117647,1.0,3.2
0.5703125,0.5324675324675324,0.29411764705882354,0.676470588235294,0.2,7.3
0.859375,0.8311688311688311,0.4705882352941177,0.911764705882353,0.1,6.3
0.734375,0.6753246753246752,0.3823529411764706,0.8823529411764706,0.30000000000000004,5.9
0.7421875,0.7012987012987012,0.35294117647058826,0.8823529411764706,0.1,6.7
0.390625,0.28571428571428564,0.3235294117647059,0.5294117647058824,0.1,7.3
0.4296875,0.40259740259740256,0.2647058823529412,0.4705882352941177,0.0,7.8
0.1640625,0.14285714285714282,0.11764705882352942,0.23529411764705885,0.1,4.3
0.484375,0.3506493506493506,0.4705882352941177,0.5882352941176471,0.1,8.1
0.7578125,0.6883116883116883,0.4411764705882353,0.8823529411764706,0.30000000000000004,6.0
0.6875,0.6623376623376623,0.29411764705882354,0.8235294117647058,0.0,7.5
0.578125,0.4285714285714285,0.5,0.7352941176470589,0.30000000000000004,7.0
0.609375,0.5844155844155843,0.3823529411764706,0.5882352941176471,0.6000000000000001,6.2
0.5,0.49350649350649345,0.3235294117647059,0.4705882352941177,0.0,8.6
0.640625,0.5584415584415584,0.4705882352941177,0.7058823529411765,0.30000000000000004,7.5
0.7265625,0.5974025974025974,0.6470588235294118,0.7647058823529412,0.0,8.0
0.359375,0.3246753246753247,0.3235294117647059,0.3235294117647059,0.1,6.5
0.65625,0.5064935064935064,0.7352941176470589,0.6176470588235294,0.30000000000000004,6.9
0.7578125,0.6233766233766234,0.5882352941176471,0.8529411764705882,0.1,7.2
0.546875,0.5324675324675324,0.4117647058823529,0.4705882352941177,0.0,9.1
0.71875,0.7142857142857142,0.3823529411764706,0.7352941176470589,0.1,7.4
1.0,0.948051948051948,0.9411764705882354,0.676470588235294,0.4,3.4
0.59375,0.5064935064935064,0.3823529411764706,0.7352941176470589,0.0,8.3
0.671875,0.5194805194805194,0.5588235294117647,0.8235294117647058,0.0,8.4
0.4921875,0.40259740259740256,0.3823529411764706,0.6176470588235294,0.4,6.2
0.640625,0.5194805194805194,0.5588235294117647,0.676470588235294,0.0,8.9
0.6796875,0.5194805194805194,0.7352941176470589,0.676470588235294,0.1,7.6
0.640625,0.5064935064935064,0.7058823529411765,0.5882352941176471,0.0,8.7
0.453125,0.40259740259740256,0.2647058823529412,0.5588235294117647,0.0,7.9
0.640625,0.5844155844155843,0.3823529411764706,0.7352941176470589,0.2,7.5
0.8359375,0.7662337662337662,0.8529411764705882,0.6176470588235294,0.2,6.1
0.6796875,0.6363636363636364,0.5294117647058824,0.6176470588235294,0.0,9.2
0.7578125,0.5844155844155843,0.676470588235294,0.911764705882353,0.1,6.9
0.5703125,0.4155844155844155,0.5588235294117647,0.7058823529411765,0.1,8.1
0.7265625,0.6753246753246752,0.6176470588235294,0.6176470588235294,0.2,7.6
0.65625,0.5454545454545454,0.7352941176470589,0.5,0.5,6.4
0.4609375,0.3896103896103896,0.3823529411764706,0.4705882352941177,0.30000000000000004,6.9
0.65625,0.48051948051948046,0.5588235294117647,0.8529411764705882,0.0,8.1
0.453125,0.3506493506493506,0.3823529411764706,0.5588235294117647,0.0,8.4
0.5078125,0.45454545454545453,0.5294117647058824,0.4117647058823529,0.1,8.4
0.640625,0.6103896103896103,0.5588235294117647,0.5,0.5,7.1
0.65625,0.6363636363636364,0.5882352941176471,0.4705882352941177,0.0,9.2
0.421875,0.3506493506493506,0.5,0.35294117647058826,0.5,5.6
0.7734375,0.6493506493506492,0.676470588235294,0.7941176470588236,0.0,7.6
0.6953125,0.6623376623376623,0.4705882352941177,0.7058823529411765,0.0,8.6
0.5,0.4155844155844155,0.4705882352941177,0.5,0.6000000000000001,6.0
0.3671875,0.3116883116883117,0.3235294117647059,0.3823529411764706,0.0,7.3
0.5859375,0.5714285714285714,0.23529411764705885,0.676470588235294,0.1,7.7
0.5390625,0.5064935064935064,0.4117647058823529,0.5294117647058824,0.1,8.6
0.625,0.6103896103896103,0.5882352941176471,0.4117647058823529,0.0,9.2
0.5546875,0.4285714285714285,0.4705882352941177,0.676470588235294,0.2,7.7
0.296875,0.24675324675324672,0.29411764705882354,0.29411764705882354,0.8,2.4
0.546875,0.5194805194805194,0.4117647058823529,0.5,0.2,8.2
0.5625,0.3896103896103896,0.6470588235294118,0.6176470588235294,0.1,8.0
0.7109375,0.6623376623376623,0.4411764705882353,0.7647058823529412,0.30000000000000004,6.7
0.5,0.4285714285714285,0.29411764705882354,0.676470588235294,0.0,7.8
0.875,0.8181818181818181,0.6176470588235294,0.8529411764705882,0.2,5.8
0.3125,0.2727272727272727,0.2647058823529412,0.3235294117647059,0.1,6.0
0.8125,0.6883116883116883,0.6470588235294118,0.911764705882353,0.1,6.5
0.578125,0.49350649350649345,0.3823529411764706,0.7058823529411765,0.30000000000000004,6.9
0.7421875,0.6623376623376623,0.676470588235294,0.6470588235294118,0.0,8.2
0.625,0.5454545454545454,0.4117647058823529,0.7058823529411765,0.1,8.3
0.7890625,0.6363636363636364,0.676470588235294,0.8823529411764706,0.5,4.7
0.546875,0.5324675324675324,0.5294117647058824,0.35294117647058826,0.0,9.0
0.4375,0.3636363636363636,0.4411764705882353,0.4117647058823529,0.0,8.2
0.828125,0.7272727272727272,0.6176470588235294,0.911764705882353,0.2,6.0
0.59375,0.4285714285714285,0.5588235294117647,0.7352941176470589,0.30000000000000004,7.1
0.640625,0.6233766233766234,0.4705882352941177,0.5588235294117647,0.0,9.4
0.8046875,0.5844155844155843,0.8529411764705882,0.8823529411764706,0.1,6.1
0.4453125,0.3766233766233766,0.4705882352941177,0.3823529411764706,0.30000000000000004,6.8
0.703125,0.6493506493506492,0.4705882352941177,0.7352941176470589,0.0,8.5
0.515625,0.4415584415584415,0.3235294117647059,0.676470588235294,0.2,7.0
0.5859375,0.5194805194805194,0.35294117647058826,0.7352941176470589,0.0,8.3
0.6171875,0.49350649350649345,0.5,0.7647058823529412,0.1,8.2
0.375,0.33766233766233766,0.3235294117647059,0.35294117647058826,0.2,6.2
0.484375,0.4155844155844155,0.4411764705882353,0.4705882352941177,0.1,8.3
0.8203125,0.7792207792207791,0.5294117647058824,0.8235294117647058,0.0,7.5
0.75,0.7272727272727272,0.676470588235294,0.5294117647058824,0.1,8.0
0.6015625,0.5324675324675324,0.676470588235294,0.4117647058823529,0.0,8.8
0.6484375,0.5844155844155843,0.5882352941176471,0.5588235294117647,0.0,9.4
0.5625,0.5064935064935064,0.3235294117647059,0.676470588235294,0.0,8.4
0.8203125,0.6753246753246752,0.7058823529411765,0.911764705882353,0.0,6.8
0.578125,0.5064935064935064,0.4705882352941177,0.5882352941176471,0.7000000000000001,5.8
0.6484375,0.6233766233766234,0.676470588235294,0.35294117647058826,0.30000000000000004,7.0
0.7890625,0.6753246753246752,0.5882352941176471,0.8823529411764706,0.7000000000000001,3.9
0.484375,0.40259740259740256,0.3823529411764706,0.5882352941176471,0.0,8.4
0.8515625,0.7012987012987012,0.7352941176470589,0.911764705882353,0.2,5.5
0.3671875,0.29870129870129863,0.29411764705882354,0.4411764705882353,0.0,7.4
0.8671875,0.6623376623376623,0.8529411764705882,0.911764705882353,0.0,6.0
0.5546875,0.48051948051948046,0.29411764705882354,0.7058823529411765,0.1,7.4
0.5703125,0.4675324675324675,0.4705882352941177,0.6470588235294118,0.2,7.9
0.3125,0.28571428571428564,0.17647058823529413,0.4117647058823529,0.0,6.5
0.5390625,0.45454545454545453,0.3823529411764706,0.6470588235294118,0.1,8.0
0.4453125,0.3896103896103896,0.4117647058823529,0.4411764705882353,0.0,8.3
0.515625,0.49350649350649345,0.2647058823529412,0.5882352941176471,0.1,7.7
0.5859375,0.5844155844155843,0.35294117647058826,0.5588235294117647,0.1,8.6
0.7578125,0.6493506493506492,0.7058823529411765,0.7058823529411765,0.1,7.3
0.640625,0.45454545454545453,0.6176470588235294,0.7941176470588236,0.2,7.1
0.65625,0.6493506493506492,0.29411764705882354,0.7352941176470589,0.2,6.9
0.4375,0.3896103896103896,0.3823529411764706,0.4117647058823529,0.1,7.6
0.46875,0.40259740259740256,0.29411764705882354,0.6176470588235294,0.1,7.4
0.890625,0.7922077922077921,0.6470588235294118,0.9411764705882354,0.1,5.9
0.4921875,0.3766233766233766,0.4411764705882353,0.6176470588235294,0.1,7.9
0.8671875,0.7792207792207791,0.5882352941176471,0.9411764705882354,0.30000000000000004,5.2
0.5703125,0.3896103896103896,0.6470588235294118,0.6470588235294118,0.0,8.4
0.609375,0.5844155844155843,0.3235294117647059,0.676470588235294,0.5,6.1
0.7734375,0.6623376623376623,0.7647058823529412,0.7058823529411765,0.1,7.1
0.8046875,0.7272727272727272,0.8235294117647058,0.5882352941176471,0.30000000000000004,5.9
0.59375,0.5584415584415584,0.676470588235294,0.3235294117647059,0.5,6.0
0.546875,0.5194805194805194,0.3823529411764706,0.5294117647058824,0.5,6.6
0.6015625,0.5714285714285714,0.6470588235294118,0.35294117647058826,0.1,8.3
0.6640625,0.6493506493506492,0.7352941176470589,0.29411764705882354,0.0,7.9
0.75,0.6623376623376623,0.4705882352941177,0.8823529411764706,0.2,6.6
0.609375,0.5974025974025974,0.4705882352941177,0.5,0.0,9.7
0.703125,0.6623376623376623,0.3235294117647059,0.8529411764705882,0.30000000000000004,5.9
0.8671875,0.6753246753246752,0.8235294117647058,0.9411764705882354,0.30000000000000004,4.6
0.671875,0.5974025974025974,0.5588235294117647,0.6470588235294118,0.30000000000000004,7.6
0.65625,0.5974025974025974,0.35294117647058826,0.7941176470588236,0.1,7.7
0.375,0.3636363636363636,0.3823529411764706,0.23529411764705885,0.2,6.1
0.1953125,0.1818181818181818,0.11764705882352942,0.2647058823529412,0.0,5.1
0.671875,0.5714285714285714,0.676470588235294,0.5588235294117647,0.2,7.9
0.59375,0.48051948051948046,0.35294117647058826,0.8235294117647058,0.1,7.3
0.53125,0.4155844155844155,0.4705882352941177,0.6176470588235294,0.1,8.3
0.6484375,0.5194805194805194,0.4117647058823529,0.8529411764705882,0.4,6.0
0.6015625,0.5194805194805194,0.3823529411764706,0.7352941176470589,0.30000000000000004,6.9
0.7890625,0.7402597402597402,0.7352941176470589,0.5882352941176471,0.1,7.4
0.625,0.49350649350649345,0.4705882352941177,0.7941176470588236,0.1,8.0
0.4921875,0.4155844155844155,0.3823529411764706,0.5588235294117647,0.1,8.0
0.765625,0.5584415584415584,0.8235294117647058,0.8235294117647058,0.1,6.6
0.578125,0.48051948051948046,0.3235294117647059,0.7941176470588236,0.0,7.8
0.6953125,0.5714285714285714,0.7058823529411765,0.6176470588235294,0.2,7.5
0.53125,0.4285714285714285,0.3235294117647059,0.7352941176470589,0.2,6.9
0.5078125,0.4675324675324675,0.2647058823529412,0.6176470588235294,0.9,3.6
0.625,0.48051948051948046,0.4411764705882353,0.8529411764705882,0.1,7.5
0.609375,0.4285714285714285,0.7058823529411765,0.6470588235294118,1.0,3.4
0.6875,0.6103896103896103,0.3823529411764706,0.8235294117647058,0.0,8.0
0.5703125,0.49350649350649345,0.6176470588235294,0.4411764705882353,0.2,8.0
0.3203125,0.22077922077922077,0.3823529411764706,0.3823529411764706,1.0,2.1
0.5390625,0.4675324675324675,0.3823529411764706,0.6176470588235294,0.2,7.6
0.734375,0.6883116883116883,0.6470588235294118,0.5882352941176471,0.1,8.0
0.5625,0.5064935064935064,0.5588235294117647,0.4411764705882353,0.1,8.7
0.5703125,0.4415584415584415,0.4411764705882353,0.7352941176470589,0.4,6.5
0.765625,0.7012987012987012,0.4117647058823529,0.8823529411764706,0.7000000000000001,3.8
0.5,0.4415584415584415,0.35294117647058826,0.5294117647058824,0.1,8.1
0.3671875,0.2597402597402597,0.3823529411764706,0.4411764705882353,0.30000000000000004,6.2
0.5859375,0.5584415584415584,0.5882352941176471,0.3823529411764706,0.7000000000000001,5.6
0.53125,0.5194805194805194,0.29411764705882354,0.5588235294117647,0.0,8.6
0.4609375,0.4415584415584415,0.23529411764705885,0.5294117647058824,0.1,7.5
0.578125,0.5454545454545454,0.6470588235294118,0.35294117647058826,1.0,3.7
0.6875,0.6493506493506492,0.3235294117647059,0.8235294117647058,0.1,7.2
0.609375,0.5324675324675324,0.5882352941176471,0.5294117647058824,0.2,8.6
0.65625,0.6103896103896103,0.29411764705882354,0.8235294117647058,0.2,6.8
0.890625,0.844155844155844,0.8823529411764706,0.5882352941176471,0.0,6.6
0.5546875,0.49350649350649345,0.6176470588235294,0.4117647058823529,0.4,6.8
0.65625,0.5454545454545454,0.4705882352941177,0.7941176470588236,0.1,8.0
0.53125,0.45454545454545453,0.29411764705882354,0.676470588235294,0.1,7.4
0.4765625,0.4675324675324675,0.35294117647058826,0.4117647058823529,0.2,7.3
0.515625,0.40259740259740256,0.3823529411764706,0.676470588235294,0.1,7.6
0.53125,0.48051948051948046,0.3823529411764706,0.5588235294117647,0.1,8.3
0.6640625,0.6623376623376623,0.5882352941176471,0.4411764705882353,0.1,8.5
0.9765625,0.948051948051948,0.6176470588235294,0.9411764705882354,0.1,5.3
0.5,0.49350649350649345,0.3235294117647059,0.4411764705882353,0.1,8.0
0.546875,0.49350649350649345,0.5294117647058824,0.4411764705882353,0.0,9.2
0.6015625,0.4285714285714285,0.5588235294117647,0.7647058823529412,0.4,6.5
0.671875,0.6363636363636364,0.4411764705882353,0.7058823529411765,0.1,8.1
0.6484375,0.49350649350649345,0.5882352941176471,0.7647058823529412,0.0,8.4
0.8125,0.6623376623376623,0.7941176470588236,0.7941176470588236,0.30000000000000004,5.5
0.2265625,0.1818181818181818,0.20588235294117646,0.2647058823529412,0.0,5.7
0.234375,0.1948051948051948,0.17647058823529413,0.29411764705882354,0.2,4.7
0.53125,0.4675324675324675,0.29411764705882354,0.676470588235294,0.30000000000000004,6.5
0.78125,0.6233766233766234,0.7941176470588236,0.7941176470588236,0.0,7.2
0.3671875,0.3246753246753247,0.3823529411764706,0.29411764705882354,0.0,7.2
0.140625,0.12987012987012986,0.14705882352941177,0.11764705882352942,0.0,4.4
0.6953125,0.5974025974025974,0.4411764705882353,0.8823529411764706,1.0,3.0
0.6484375,0.5064935064935064,0.5588235294117647,0.7647058823529412,0.30000000000000004,7.1
0.4375,0.3896103896103896,0.4411764705882353,0.35294117647058826,0.1,7.6
0.453125,0.40259740259740256,0.3235294117647059,0.5,0.1,7.8
0.4609375,0.4415584415584415,0.23529411764705885,0.5,0.2,7.1
0.625,0.4415584415584415,0.5882352941176471,0.7941176470588236,0.1,7.7
0.5078125,0.49350649350649345,0.5294117647058824,0.3235294117647059,0.0,8.7
0.6875,0.6103896103896103,0.3823529411764706,0.8529411764705882,0.0,7.7
0.1640625,0.14285714285714282,0.14705882352941177,0.17647058823529413,0.30000000000000004,3.2
0.4765625,0.3506493506493506,0.4411764705882353,0.5882352941176471,0.5,5.9
0.4296875,0.3506493506493506,0.3823529411764706,0.5,0.0,8.3
0.5703125,0.4285714285714285,0.5294117647058824,0.676470588235294,0.0,8.9
0.5234375,0.40259740259740256,0.4705882352941177,0.6176470588235294,0.0,8.7
0.734375,0.6493506493506492,0.4411764705882353,0.8823529411764706,0.1,7.2
0.3203125,0.29870129870129863,0.17647058823529413,0.35294117647058826,0.0,6.5
0.6171875,0.5584415584415584,0.5294117647058824,0.5294117647058824,0.0,9.8
0.6953125,0.6363636363636364,0.3235294117647059,0.8823529411764706,0.1,7.0
0.8984375,0.7662337662337662,0.7941176470588236,0.8823529411764706,0.0,6.0
0.53125,0.4285714285714285,0.4705882352941177,0.5882352941176471,0.0,8.9
0.65625,0.6493506493506492,0.3823529411764706,0.6470588235294118,0.2,7.6
0.328125,0.2727272727272727,0.29411764705882354,0.35294117647058826,0.2,5.8
0.234375,0.1818181818181818,0.20588235294117646,0.29411764705882354,0.4,3.8
0.7421875,0.6103896103896103,0.5588235294117647,0.8823529411764706,0.1,7.4
0.609375,0.5324675324675324,0.4411764705882353,0.676470588235294,0.0,9.0
0.796875,0.6623376623376623,0.8529411764705882,0.6470588235294118,0.1,6.8
0.3984375,0.28571428571428564,0.3235294117647059,0.5294117647058824,0.30000000000000004,6.3
0.6875,0.6493506493506492,0.5882352941176471,0.5588235294117647,0.0,9.1
0.8984375,0.8831168831168831,0.4705882352941177,0.9411764705882354,0.0,6.5
0.671875,0.6233766233766234,0.3235294117647059,0.8235294117647058,0.0,7.7
0.65625,0.5194805194805194,0.4411764705882353,0.8529411764705882,0.9,3.6
0.609375,0.48051948051948046,0.5882352941176471,0.6470588235294118,0.8,5.0
0.3671875,0.3636363636363636,0.23529411764705885,0.35294117647058826,0.2,5.9
0.8203125,0.7792207792207791,0.4705882352941177,0.8823529411764706,0.0,7.2
0.515625,0.3896103896103896,0.5,0.5882352941176471,0.30000000000000004,7.4
0.6875,0.5714285714285714,0.4705882352941177,0.8529411764705882,0.2,7.2
0.3671875,0.3116883116883117,0.23529411764705885,0.4705882352941177,0.30000000000000004,5.8
0.421875,0.3506493506493506,0.3235294117647059,0.5,0.5,5.6
0.8359375,0.7532467532467532,0.5588235294117647,0.911764705882353,0.1,6.7
0.5546875,0.5454545454545454,0.4705882352941177,0.4117647058823529,0.6000000000000001,6.2
0.8359375,0.7272727272727272,0.6176470588235294,0.911764705882353,0.5,4.4
0.59375,0.45454545454545453,0.5,0.7352941176470589,0.1,8.2
0.3203125,0.3116883116883117,0.35294117647058826,0.17647058823529413,0.2,5.5
0.75,0.5194805194805194,0.7941176470588236,0.8823529411764706,0.1,6.4
0.515625,0.5064935064935064,0.5294117647058824,0.29411764705882354,0.2,7.6
0.71875,0.6363636363636364,0.7647058823529412,0.5294117647058824,0.1,8.0
0.6171875,0.5974025974025974,0.5,0.4705882352941177,0.1,9.2
0.3671875,0.2727272727272727,0.3235294117647059,0.4411764705882353,0.1,7.0
